date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,traffic_NOx,traffic_pm25
2020-01-01,50752.065,40558.769,,2797.877,36217.213,,,Mumbai,,
2020-01-02,50988.045,40881.941,,2639.866,36205.218,,,Mumbai,,
2020-01-03,50387.783,41588.033,,2251.158,36447.662,,,Mumbai,,
2020-01-04,54213.406,41754.254,,4255.451,36408.626,,,Mumbai,,
2020-01-05,50859.91299999999,40061.895,,2569.448,36528.109,,,Mumbai,,
2020-01-06,49829.451,40478.194,,833.627,36453.751,,,Mumbai,,
2020-01-07,53689.813,41305.461,,3885.735,36581.225,,,Mumbai,,
2020-01-08,53435.894,41428.881,,3438.121,36789.283,,,Mumbai,,
2020-01-09,52049.828,40575.225,,3514.356,36336.245,,,Mumbai,,
2020-01-10,50146.279,39978.428,,3263.423,36645.256,,,Mumbai,,
2020-01-11,50083.685,40820.967,,959.788,36758.389,,,Mumbai,,
2020-01-12,52521.337,40899.862,,2949.015,37033.618,,,Mumbai,,
2020-01-13,53483.099,41393.44,,3436.951,36696.403,,,Mumbai,,
2020-01-14,53063.24999999999,40660.467,,3751.725,36351.963,,,Mumbai,,
2020-01-15,49985.785,39466.789,,1779.142,36205.298,,,Mumbai,,
2020-01-16,50568.819,39344.592,,2928.142,36029.656,,,Mumbai,,
2020-01-17,50550.865,41136.587,,3107.813,36067.065,,,Mumbai,,
2020-01-18,52865.448,40876.669,,3390.342,36177.049,,,Mumbai,,
2020-01-19,50436.579,39176.65,,2481.085,36283.581,,,Mumbai,,
2020-01-20,53787.626,40853.892,,4085.474,36612.181,,,Mumbai,,
2020-01-21,53059.32399999999,41291.99,,2919.719,36566.55,,,Mumbai,,
2020-01-22,49754.177,40176.82,,619.918,36509.489,,,Mumbai,,
2020-01-23,52203.803,40675.112,,3150.528,36611.605,,,Mumbai,,
2020-01-24,52501.752,41728.22,,3462.296,36537.838,,,Mumbai,,
