city,epsilon,od_id,candidate_routes,generation_time_seconds,negotiation_time_seconds,total_CARA_time_seconds
Delhi,0.05,74,29,14.801443199998175,0.004011700002592988,14.805454900000768
Delhi,0.05,75,30,10.023752399996738,0.004327599999669474,10.028079999996407
Delhi,0.05,76,28,0.3074657000033767,0.004365400003734976,0.3118311000071117
Delhi,0.05,77,28,11.111990600002173,0.0038321999963955022,11.115822799998568
Delhi,0.05,78,29,0.46140269999887096,0.0036832999976468273,0.4650859999965178
Delhi,0.05,79,30,30.1735434000002,0.003811000002315268,30.177354400002514
Delhi,0.05,80,29,36.55858350000199,0.0038207000034162775,36.5624042000054
Delhi,0.05,81,27,5.142987200000789,0.0037937000015517697,5.146780900002341
Delhi,0.05,82,28,6.899514500000805,0.0038965000057942234,6.903411000006599
Delhi,0.05,83,29,6.194597200003045,0.00425810000160709,6.198855300004652
Delhi,0.05,84,27,0.5650262999988627,0.003767300004255958,0.5687936000031186
Delhi,0.05,85,30,5.452529399997729,0.00380589999986114,5.4563352999975905
Delhi,0.05,86,28,5.604830499993113,0.0039015000002109446,5.608731999993324
Delhi,0.05,87,30,33.18227420000039,0.003815199997916352,33.18608939999831
Delhi,0.05,88,29,25.55217139999877,0.004105799998797011,25.556277199997567
Delhi,0.05,89,28,8.501728800001729,0.0071823000034783036,8.508911100005207
Delhi,0.05,90,30,16.451720199998817,0.004306499999074731,16.456026699997892
Delhi,0.05,91,28,3.7622862000062014,0.003935000000637956,3.7662212000068394
Delhi,0.05,92,27,11.113037200004328,0.0037756000019726343,11.1168128000063
Delhi,0.05,93,28,1.8371693000008236,0.004042000000481494,1.841211300001305
Delhi,0.05,94,27,1.6135155000010855,0.002173500004573725,1.6156890000056592
Delhi,0.05,95,28,29.19269350000104,0.00419770000007702,29.19689120000112
Delhi,0.05,96,30,8.489527799996722,0.00454110000282526,8.494068899999547
Delhi,0.05,97,29,6.131934099998034,0.003824500003247522,6.135758600001282
Delhi,0.05,98,28,26.122050499994657,0.0037937000015517697,26.12584419999621
Delhi,0.05,99,29,11.641448300004413,0.003806000000622589,11.645254300005035
Delhi,0.1,0,29,7.839099400000123,0.003973200000473298,7.843072600000596
Delhi,0.1,1,30,31.43645749999996,0.003820799996901769,31.440278299996862
Delhi,0.1,2,27,0.09585529999458231,0.0034570999996503815,0.09931239999423269
Delhi,0.1,3,29,2.370096200000262,0.004391000002215151,2.374487200002477
Delhi,0.1,4,29,9.812732600003073,0.002109499997459352,9.814842100000533
Delhi,0.1,5,30,10.642228599994269,0.002221599999757018,10.644450199994026
Delhi,0.1,6,29,2.1003203000000212,0.002067299996269867,2.102387599996291
Delhi,0.1,7,29,27.00720259999798,0.002108399996359367,27.00931099999434
Delhi,0.1,8,30,7.641246799998044,0.002168400002119597,7.643415200000163
Delhi,0.1,9,29,3.8808038999995915,0.0021157000010134652,3.882919600000605
Delhi,0.1,10,27,1.796089600000414,0.0020884999976260588,1.7981780999980401
Delhi,0.1,11,30,4.346387900004629,0.0020996000021114014,4.3484875000067404
Delhi,0.1,12,28,10.060134999999718,0.0022031999978935346,10.062338199997612
Delhi,0.1,13,30,11.073143699999491,0.002103200000419747,11.075246899999911
Delhi,0.1,14,29,13.478812300003483,0.0024522999956388958,13.481264599999122
Delhi,0.1,15,25,0.13003659999958472,0.002103200000419747,0.13213980000000447
Delhi,0.1,16,30,2.3020174999983283,0.0020761999985552393,2.3040936999968835
Delhi,0.1,17,29,1.7915202000003774,0.002068099995085504,1.7935882999954629
Delhi,0.1,18,27,0.09532519999629585,0.0019376999989617616,0.09726289999525761
Delhi,0.1,19,30,20.975667200000316,0.005500300001585856,20.981167500001902
Delhi,0.1,20,30,12.432471300002362,0.004670499998610467,12.437141800000973
Delhi,0.1,21,27,0.9419312000027276,0.003925500001059845,0.9458567000037874
Delhi,0.1,22,27,0.4081633999958285,0.004477200003748294,0.4126405999995768
Delhi,0.1,23,25,0.04923319999943487,0.003809599998930935,0.05304279999836581
Delhi,0.1,24,29,2.3589205000025686,0.0038841999994474463,2.362804700002016
Delhi,0.1,25,29,15.741000500005612,0.0038044999964768067,15.744805000002088
Delhi,0.1,26,28,4.206632999994326,0.004096399999980349,4.210729399994307
Delhi,0.1,27,28,1.7269779999987804,0.005977499997243285,1.7329554999960237
Delhi,0.1,28,29,8.57137839999632,0.003868300002068281,8.575246699998388
